#------------------------------------
2025/02/06 18:20:36  start
2025/02/06 19:05:36  end
x, y, z, status, B, Bx, By, Bz   1 Measure/1point
Area : X100 Y60 Z60 I10 T539 -Push_Push_Push -Absolute A1
#------------------------------------
70,10,40,True,0,33.771,0,0
80,10,40,True,0,34.149,0,0
90,10,40,True,0,34.637,0,0
100,10,40,True,0,35.251,0,0
0,20,40,True,0,26.178,0,0
10,20,40,True,0,28.611,0,0
20,20,40,True,0,30.282,0,0
30,20,40,True,0,31.388,0,0
40,20,40,True,0,32.14,0,0
50,20,40,True,0,32.708,0,0
60,20,40,True,0,33.24,0,0
70,20,40,True,0,33.641,0,0
80,20,40,True,0,34.041,0,0
90,20,40,True,0,34.523,0,0
100,20,40,True,0,35.184,0,0
0,30,40,True,0,25.943,0,0
10,30,40,True,0,28.429,0,0
20,30,40,True,0,30.143,0,0
30,30,40,True,0,31.252,0,0
40,30,40,True,0,32.049,0,0
50,30,40,True,0,32.579,0,0
60,30,40,True,0,33.093,0,0
70,30,40,True,0,33.481,0,0
80,30,40,True,0,33.898,0,0
90,30,40,True,0,34.353,0,0
100,30,40,True,0,34.979,0,0
0,40,40,True,0,26.014,0,0
10,40,40,True,0,28.477,0,0
20,40,40,True,0,30.162,0,0
30,40,40,True,0,31.228,0,0
40,40,40,True,0,31.999,0,0
50,40,40,True,0,32.509,0,0
60,40,40,True,0,32.972,0,0
70,40,40,True,0,33.34,0,0
80,40,40,True,0,33.733,0,0
90,40,40,True,0,34.156,0,0
100,40,40,True,0,34.753,0,0
0,50,40,True,0,26.418,0,0
10,50,40,True,0,28.771,0,0
20,50,40,True,0,30.337,0,0
30,50,40,True,0,31.316,0,0
40,50,40,True,0,32.017,0,0
50,50,40,True,0,32.472,0,0
60,50,40,True,0,32.903,0,0
70,50,40,True,0,33.221,0,0
80,50,40,True,0,33.568,0,0
90,50,40,True,0,33.944,0,0
100,50,40,True,0,34.454,0,0
0,60,40,True,0,27.142,0,0
10,60,40,True,0,29.237,0,0
20,60,40,True,0,30.667,0,0
30,60,40,True,0,31.51,0,0
40,60,40,True,0,32.099,0,0
50,60,40,True,0,32.507,0,0
60,60,40,True,0,32.859,0,0
70,60,40,True,0,33.108,0,0
80,60,40,True,0,33.412,0,0
90,60,40,True,0,33.74,0,0
100,60,40,True,0,34.141,0,0
0,0,50,True,0,25.683,0,0
10,0,50,True,0,28.461,0,0
20,0,50,True,0,30.348,0,0
30,0,50,True,0,31.529,0,0
40,0,50,True,0,32.347,0,0
50,0,50,True,0,32.878,0,0
60,0,50,True,0,33.409,0,0
70,0,50,True,0,33.824,0,0
80,0,50,True,0,34.229,0,0
90,0,50,True,0,34.708,0,0
100,0,50,True,0,35.395,0,0
0,10,50,True,0,24.575,0,0
10,10,50,True,0,27.663,0,0
20,10,50,True,0,29.808,0,0
30,10,50,True,0,31.132,0,0
40,10,50,True,0,32.039,0,0
50,10,50,True,0,32.656,0,0
60,10,50,True,0,33.246,0,0
70,10,50,True,0,33.694,0,0
80,10,50,True,0,34.137,0,0
90,10,50,True,0,34.68,0,0
100,10,50,True,0,35.509,0,0
0,20,50,True,0,23.849,0,0
10,20,50,True,0,27.174,0,0
20,20,50,True,0,29.459,0,0
30,20,50,True,0,30.872,0,0
40,20,50,True,0,31.866,0,0
50,20,50,True,0,32.501,0,0
60,20,50,True,0,33.097,0,0
70,20,50,True,0,33.55,0,0
80,20,50,True,0,34.046,0,0
90,20,50,True,0,34.637,0,0
100,20,50,True,0,35.513,0,0
0,30,50,True,0,23.556,0,0
10,30,50,True,0,26.971,0,0
20,30,50,True,0,29.284,0,0
30,30,50,True,0,30.741,0,0
40,30,50,True,0,31.734,0,0
50,30,50,True,0,32.393,0,0
60,30,50,True,0,32.96,0,0
70,30,50,True,0,33.401,0,0
80,30,50,True,0,33.906,0,0
90,30,50,True,0,34.514,0,0
100,30,50,True,0,35.383,0,0
0,40,50,True,0,23.726,0,0
10,40,50,True,0,27.071,0,0
20,40,50,True,0,29.346,0,0
30,40,50,True,0,30.749,0,0
40,40,50,True,0,31.699,0,0
50,40,50,True,0,32.323,0,0
60,40,50,True,0,32.893,0,0
70,40,50,True,0,33.267,0,0
80,40,50,True,0,33.729,0,0
90,40,50,True,0,34.303,0,0
100,40,50,True,0,35.137,0,0
0,50,50,True,0,24.353,0,0
10,50,50,True,0,27.509,0,0
20,50,50,True,0,29.624,0,0
30,50,50,True,0,30.911,0,0
40,50,50,True,0,31.754,0,0
50,50,50,True,0,32.319,0,0
60,50,50,True,0,32.806,0,0
70,50,50,True,0,33.135,0,0
80,50,50,True,0,33.532,0,0
90,50,50,True,0,34.042,0,0
100,50,50,True,0,34.795,0,0
0,60,50,True,0,25.449,0,0
10,60,50,True,0,28.324,0,0
20,60,50,True,0,30.113,0,0
30,60,50,True,0,31.214,0,0
40,60,50,True,0,31.919,0,0
50,60,50,True,0,32.389,0,0
60,60,50,True,0,32.785,0,0
70,60,50,True,0,33.044,0,0
80,60,50,True,0,33.369,0,0
90,60,50,True,0,33.765,0,0
100,60,50,True,0,34.355,0,0
0,0,60,True,0,24.98,0,0
10,0,60,True,0,28.173,0,0
20,0,60,True,0,30.118,0,0
30,0,60,True,0,31.332,0,0
40,0,60,True,0,32.159,0,0
50,0,60,True,0,32.733,0,0
60,0,60,True,0,33.208,0,0
70,0,60,True,0,33.57,0,0
80,0,60,True,0,33.951,0,0
90,0,60,True,0,34.441,0,0
100,0,60,True,0,35.126,0,0
0,10,60,True,0,23.549,0,0
10,10,60,True,0,27.203,0,0
20,10,60,True,0,29.464,0,0
30,10,60,True,0,30.896,0,0
40,10,60,True,0,31.846,0,0
50,10,60,True,0,32.502,0,0
60,10,60,True,0,33.033,0,0
70,10,60,True,0,33.436,0,0
80,10,60,True,0,33.895,0,0
90,10,60,True,0,34.494,0,0
100,10,60,True,0,35.344,0,0
0,20,60,True,0,22.661,0,0
10,20,60,True,0,26.598,0,0
20,20,60,True,0,29.063,0,0
30,20,60,True,0,30.621,0,0
40,20,60,True,0,31.644,0,0
50,20,60,True,0,32.335,0,0
60,20,60,True,0,32.894,0,0
70,20,60,True,0,33.335,0,0
80,20,60,True,0,33.831,0,0
90,20,60,True,0,34.496,0,0
100,20,60,True,0,35.434,0,0
0,30,60,True,0,22.333,0,0
10,30,60,True,0,26.357,0,0
20,30,60,True,0,28.897,0,0
30,30,60,True,0,30.48,0,0
40,30,60,True,0,31.524,0,0
50,30,60,True,0,32.229,0,0
60,30,60,True,0,32.779,0,0
70,30,60,True,0,33.212,0,0
80,30,60,True,0,33.705,0,0
90,30,60,True,0,34.37,0,0
100,30,60,True,0,35.335,0,0
0,40,60,True,0,22.595,0,0
10,40,60,True,0,26.55,0,0
20,40,60,True,0,28.998,0,0
30,40,60,True,0,30.527,0,0
40,40,60,True,0,31.52,0,0
50,40,60,True,0,32.174,0,0
60,40,60,True,0,32.669,0,0
70,40,60,True,0,33.077,0,0
80,40,60,True,0,33.522,0,0
90,40,60,True,0,34.152,0,0
100,40,60,True,0,35.078,0,0
0,50,60,True,0,23.447,0,0
10,50,60,True,0,27.127,0,0
20,50,60,True,0,29.367,0,0
30,50,60,True,0,30.732,0,0
40,50,60,True,0,31.63,0,0
50,50,60,True,0,32.195,0,0
60,50,60,True,0,32.612,0,0
70,50,60,True,0,32.95,0,0
80,50,60,True,0,33.319,0,0
90,50,60,True,0,33.846,0,0
100,50,60,True,0,34.655,0,0
0,60,60,True,0,24.875,0,0
10,60,60,True,0,28.086,0,0
20,60,60,True,0,29.999,0,0
30,60,60,True,0,31.12,0,0
40,60,60,True,0,31.835,0,0
50,60,60,True,0,32.292,0,0
60,60,60,True,0,32.622,0,0
70,60,60,True,0,32.858,0,0
80,60,60,True,0,33.126,0,0
90,60,60,True,0,33.523,0,0
100,60,60,True,0,34.14,0,0
